model_version,n,r,reduced_dimension,block_size,gsa_tail_dimension,delta,prob_log2,T_red_log2,T_hyb_log2,total_cost_log2,valid,evaluated_candidates,qubit_upper_bound,qubit_upper_bound_log2,QSearch_Toffoli_depth_log2,QSearch_Toffoli_count_log2,QSearch_Gate_depth_log2,QSearch_Gate_count_log2,Hybrid_Toffoli_depth_per_success_log2,Hybrid_Toffoli_count_per_success_log2,Hybrid_Gate_depth_per_success_log2,Hybrid_Gate_count_per_success_log2,log2_L_rotation_budget,rotation_count_log2,rotation_count_with_initial_log2,rotation_precision_bits,rotation_T_per_gate,rotation_CliffordT_ops_per_gate,rotation_T_count_log2,QSearch_FT_depth_log2,QSearch_FT_gate_count_log2,QSearch_FT_T_count_log2,FT_rotation_replacement_includes_initial_TP,Hybrid_FT_depth_per_success_log2,Hybrid_FT_gate_count_per_success_log2,Hybrid_FT_T_count_per_success_log2,FT_MAXDEPTH_h40_gate_count_log2,NIST_AES_reference_h40_log2,FT_MAXDEPTH_h64_gate_count_log2,NIST_AES_reference_h64_log2,FT_MAXDEPTH_h96_gate_count_log2,NIST_AES_reference_h96_log2,Toffoli_cost_log2_hyp
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,768,185,1351,691,1325,1.002693026392171,-14.468571993749105,233.89374005421305,232.89082270619002,248.94630275467492,True,637,1235458,20.236614535699772,232.89082270619002,240.3025245257223,235.06575547006773,244.56812953996686,247.35939469993912,254.7710965194714,249.53432746381682,259.036701533716,205.00006593577598,216.3388023183499,216.3388023183499,218,882,1769,226.12343716390743,236.41635519257693,245.35712772860012,243.1098905585515,0,250.88492718632602,259.8256997223492,257.5784625523006,456.24205491492614,193,432.24205491492614,169,400.24205491492614,137,254.7710965194714
