model_version,n,r,reduced_dimension,block_size,gsa_tail_dimension,delta,prob_log2,T_red_log2,T_hyb_log2,total_cost_log2,valid,evaluated_candidates
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,22,2026,1040,2025,1.0019831377448072,-187.28329613325616,336.4567358815799,51.320854881071824,523.7400320148361,True,911
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,23,2025,1040,2024,1.0019831377448072,-185.99920169071382,336.4560236154381,52.441712805709905,522.4552253061519,True,912
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,24,2024,1040,2023,1.0019831377448072,-184.71975239545512,336.4553109974731,53.57592346588815,521.1750633929282,True,912
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,25,2023,1040,2022,1.0019831377448072,-183.44495090849253,336.45459802733706,54.69639650849085,519.8995489358296,True,912
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,26,2022,1040,2021,1.0019831377448072,-182.1747998637395,336.45388470468174,55.8167457138787,518.6286845684212,True,912
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,27,2021,1040,2020,1.0019831377448072,-180.9093018676442,336.45317102915845,56.936973328399034,517.3624728968026,True,913
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,28,2020,1041,2019,1.0019816888097401,-178.86558363902384,336.74445700041787,58.057100026606484,515.6100406394416,True,914
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,29,2019,1041,2018,1.0019816888097401,-177.61277833928153,336.7437426181102,59.17709080397006,514.3565209573917,True,914
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,30,2018,1041,2017,1.0019816888097401,-176.36463196536138,336.7430278818851,60.29695182684799,513.1076598472465,True,914
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,31,2017,1041,2016,1.0019816888097401,-175.12114698756344,336.74231279139167,61.4167141619409,511.8634597789551,True,915
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,32,2016,1041,2015,1.0019816888097401,-173.8823258466309,336.74159734627864,62.59434864125609,510.6239231929095,True,915
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,33,2015,1041,2014,1.0019816888097401,-172.64817095336457,336.74088154619403,63.72589087990554,509.3890524995586,True,915
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,34,2014,1041,2013,1.0019816888097401,-171.4186846882275,336.7401653907855,64.84504372469362,508.15885007901295,True,915
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,35,2013,1041,2012,1.0019816888097401,-170.19386940095205,336.73944887970003,65.96411010442657,506.9333182806521,True,916
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,36,2012,1041,2011,1.0019816888097401,-168.9737274101386,336.70396659442355,67.08307707053547,505.6776940045621,True,916
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,37,2011,1041,2010,1.0019816888097401,-167.75826100285474,336.7032493709234,68.20193117842331,504.46151037377814,True,916
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,38,2010,1041,2009,1.0019816888097401,-166.54747243422628,336.70253179068436,69.32070408690683,503.25000422491064,True,916
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,39,2009,1041,2008,1.0019816888097401,-165.34136392702862,336.7018138533513,70.43936938270627,502.04317778037995,True,916
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,40,2008,1041,2007,1.0019816888097401,-164.13993767127263,336.7010955585688,71.55793891233083,500.8410332298414,True,917
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,41,2007,1041,2006,1.0019816888097401,-162.94319582378625,336.70037690598065,72.67643214899758,499.6435727297669,True,917
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,42,2006,1041,2005,1.0019816888097401,-161.75114050779413,336.69965789523025,73.80604165552427,498.45079840302435,True,917
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,43,2005,1041,2004,1.0019816888097401,-160.5637738124904,336.69893852596033,74.9242476533876,497.26271233845074,True,917
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,44,2004,1041,2003,1.0019816888097401,-159.38109779261222,336.69821879781324,76.04238872595369,496.0793165904255,True,918
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,45,2003,1041,2002,1.0019816888097401,-158.20311446800432,336.69749871043075,77.16043106411266,494.90061317843504,True,918
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,46,2002,1041,2001,1.0019816888097401,-157.02982582318432,336.696778263454,78.27838733947925,493.7266040866383,True,918
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,47,2001,1041,2000,1.0019816888097401,-155.86123380690034,336.69605745652376,79.39627744177182,492.5572912634241,True,918
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,48,2000,1041,1999,1.0019816888097401,-154.6973403316883,336.69533628928014,80.51407215973053,491.3926766209685,True,919
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,49,1999,1041,1998,1.0019816888097401,-153.5381472734219,336.6946147613627,81.63180109953215,490.2327620347846,True,919
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,50,1998,1041,1997,1.0019816888097401,-152.38365647086098,336.69389287241046,82.749436658483,489.07754934327147,True,919
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,51,1997,1041,1996,1.0019816888097401,-151.23386972519543,336.693170622062,83.86700909417794,487.9270403472574,True,919
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,52,1996,1041,1995,1.0019816888097401,-150.08878879958462,336.6924480099553,84.99483901130517,486.7812368095399,True,920
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,53,1995,1041,1994,1.0019816888097401,-148.9484154186926,336.69172503572776,86.11217079864578,485.64014045442036,True,920
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,54,1994,1041,1993,1.0019816888097401,-147.81275126822075,336.6910016990162,87.22944417971914,484.503752967237,True,920
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,55,1993,1041,1992,1.0019816888097401,-146.68179799443493,336.6902779994571,88.34662992071297,483.37207599389205,True,920
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,56,1992,1041,1991,1.0019816888097401,-145.55555720368855,336.68955393668614,89.4637596080434,482.24511114037466,True,920
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,57,1991,1041,1990,1.0019816888097401,-144.4340304619433,336.68882951033856,90.58079844564178,481.12285997228184,True,921
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,58,1990,1041,1989,1.0019816888097401,-143.3172192942838,336.68810472004907,91.69777463900775,480.00532401433287,True,921
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,59,1989,1041,1988,1.0019816888097401,-142.20512518442803,336.6873795654518,92.81468014463057,478.89250474987983,True,921
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,60,1988,1042,1987,1.0019802422220279,-140.42472622228624,336.9430301364496,93.93150787422572,477.36775635873585,True,922
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,61,1987,1042,1986,1.0019802422220279,-139.32537422804648,336.942304252137,95.05792286142498,476.26767848018346,True,923
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,62,1986,1042,1985,1.0019802422220279,-138.2307408675195,336.94157800241567,96.17458021449343,475.17231886993517,True,923
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,63,1985,1042,1984,1.0019802422220279,-137.1408274238883,336.94085138691764,97.29117353382888,474.08167881080595,True,923
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,64,1984,1042,1983,1.0019802422220279,-136.05563513620507,336.94012440527416,98.45986913792468,472.99575954147923,True,923
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,65,1983,1042,1982,1.0019802422220279,-134.97516519887634,336.93939705711614,99.57622825379181,471.91456225599245,True,924
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,66,1982,1042,1981,1.0019802422220279,-133.89941876114278,336.9386693420738,100.69252758598367,470.8380881032166,True,924
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,67,1981,1042,1980,1.0019802422220279,-132.82839692655588,336.9379412597768,101.80874597337296,469.76633818633263,True,924
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,68,1980,1042,1979,1.0019802422220279,-131.76210075245,336.93721280985426,102.92494178185237,468.69931356230427,True,924
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,69,1979,1042,1978,1.0019802422220279,-130.7005312494087,336.9364839919348,104.04107951785929,467.6370152413435,True,925
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,70,1978,1042,1977,1.0019802422220279,-129.64368938073017,336.9357548056464,105.15712772451775,466.5794441863766,True,925
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,71,1977,1042,1976,1.0019802422220279,-128.59157606188364,336.9350252506165,106.28202440415421,465.52660131250013,True,925
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,72,1976,1042,1975,1.0019802422220279,-127.54419215996641,336.93429532647195,107.3979227900321,464.4784874864384,True,925
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,73,1975,1042,1974,1.0019802422220279,-126.50153849315211,336.9335650328391,108.5137670547467,463.4351035259912,True,925
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,74,1974,1042,1973,1.0019802422220279,-125.46361583013777,336.9328343693437,109.62957155212489,462.3964501994815,True,926
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,75,1973,1042,1972,1.0019802422220279,-124.43042488958577,336.93210333561086,110.74530656753598,461.3625282251966,True,926
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,76,1972,1042,1971,1.0019802422220279,-123.40196633955931,336.9313719312652,111.86098939530768,460.33333827082447,True,926
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,77,1971,1042,1970,1.0019802422220279,-122.37824079695727,336.9306401559308,112.97658904047202,459.3088809528881,True,926
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,78,1970,1042,1969,1.0019802422220279,-121.35924882694069,336.92990800923104,114.09218398341686,458.28915683617174,True,927
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,79,1969,1042,1968,1.0019802422220279,-120.34499094235835,336.92917549078885,115.20772806339454,457.27416643314723,True,927
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,80,1968,1043,1967,1.001978797975744,-118.73057732484241,337.1839167242014,116.33158373074562,455.9144940490438,True,928
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,81,1967,1043,1966,1.001978797975744,-117.72902772979033,337.18318346114074,117.4469440831783,454.9122111909311,True,928
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,82,1966,1043,1965,1.001978797975744,-116.73221014649091,337.1824498252028,118.56225363534469,453.9146599716937,True,929
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,83,1965,1043,1964,1.001978797975744,-115.74012483701506,337.1817158160082,119.67753803363144,452.92184065302325,True,929
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,84,1964,1043,1963,1.001978797975744,-114.75277200788395,337.1809814331769,120.79278948888673,451.93375344106084,True,929
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,85,1963,1043,1962,1.001978797975744,-113.77015180946576,337.18024667632835,121.90800841614012,450.9503984857941,True,929
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,86,1962,1043,1961,1.001978797975744,-112.7922643353667,337.1795115450814,123.0231809791518,449.97177588044815,True,930
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,87,1961,1043,1960,1.001978797975744,-111.81910962181816,337.17877603905436,124.13827445521201,448.9978856608725,True,930
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,88,1960,1043,1959,1.001978797975744,-110.85068764705831,337.17804015786476,125.25331982197294,448.02872780492305,True,930
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,89,1959,1043,1958,1.001978797975744,-109.88699833071226,337.1773039011298,126.37623656854375,447.064302231842,True,930
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,90,1958,1043,1957,1.001978797975744,-108.92804153316328,337.1765672684659,127.49115554681046,446.1046088016292,True,930
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,91,1957,1043,1956,1.001978797975744,-107.97381705492344,337.17583025948903,128.6060607570075,445.1496473144125,True,931
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,92,1956,1043,1955,1.001978797975744,-107.02432463599722,337.17509287381444,129.72092299262576,444.19941750981167,True,931
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,93,1955,1043,1954,1.001978797975744,-106.07956395524302,337.1743551110569,130.8357427083934,443.25391906629994,True,931
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,94,1954,1043,1953,1.001978797975744,-105.13953462972769,337.1736169708306,131.95048327145872,442.3131516005583,True,931
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,95,1953,1044,1952,1.001977356064982,-103.6500501826684,337.46487845274896,133.06519130657298,441.11492863541736,True,933
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,96,1952,1044,1951,1.001977356064982,-102.72266096467199,337.46413955642504,134.17987015733704,440.18680052109704,True,933
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,97,1951,1044,1950,1.001977356064982,-101.79999769821784,337.4634002814712,135.29449258373666,439.26339797968905,True,933
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,98,1950,1044,1949,1.001977356064982,-100.88205970640973,337.46266062749913,136.4090905744709,438.34472033390887,True,933
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,99,1949,1044,1948,1.001977356064982,-99.96884624696253,337.4619205941201,137.53110820763794,437.43076684108263,True,934
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,100,1948,1044,1947,1.001977356064982,-99.06035651153081,337.46118018094455,138.64557149962866,436.52153669247537,True,934
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,101,1947,1044,1946,1.001977356064982,-98.15658962503164,337.4604393875825,139.76000872822482,435.6170290126141,True,934
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,102,1946,1044,1945,1.001977356064982,-97.25754464496396,337.42222350822465,140.87441053197873,434.6797681531886,True,934
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,103,1945,1044,1944,1.001977356064982,-96.36322056072378,337.4214819533171,141.9887753653094,433.7847025140409,True,934
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,104,1944,1044,1943,1.001977356064982,-95.47361629291434,337.4207400170493,143.1031018987427,432.89435630996365,True,935
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,105,1943,1044,1942,1.001977356064982,-94.588730692652,337.41999769902884,144.2173716008273,432.00872839168085,True,935
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,106,1942,1044,1941,1.001977356064982,-93.70856254086893,337.4192549988627,145.33162433423544,431.1278175397316,True,935
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,107,1941,1044,1940,1.001977356064982,-92.83311054760979,337.4185119161572,146.44583987523055,430.251622463767,True,935
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,108,1940,1045,1939,1.0019759164838562,-91.45158423322334,337.709768450518,147.56713161964353,429.16135268374137,True,937
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,109,1939,1045,1938,1.0019759164838562,-90.58867857786733,337.70902460155037,148.68122677282608,428.2977031794177,True,937
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,110,1938,1045,1937,1.0019759164838562,-89.73048033295034,337.70828036885865,149.795284747536,427.438760701809,True,937
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,111,1937,1045,1936,1.0019759164838562,-88.87698787338088,337.7075357520468,150.90932392913675,426.58452362542766,True,937
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,112,1936,1045,1935,1.0019759164838562,-88.02819949928114,337.70679075071814,152.02331180037424,425.73499024999927,True,938
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,113,1935,1045,1934,1.0019759164838562,-87.18411343525844,337.7060453644753,153.137266365882,424.89015879973374,True,938
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,114,1934,1045,1933,1.0019759164838562,-86.34472782967346,337.70529959292037,154.251203092824,424.0500274225938,True,938
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,115,1933,1045,1932,1.0019759164838562,-85.51004075390216,337.70455343565476,155.36512272543135,423.2145941895569,True,938
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,116,1932,1045,1931,1.0019759164838562,-84.68005020159649,337.7038068922793,156.47897253024922,422.3838570938758,True,939
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,117,1931,1045,1930,1.0019759164838562,-83.85475408793917,337.7030599623942,157.5927902936532,421.5578140503334,True,939
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,118,1930,1045,1929,1.0019759164838562,-83.03415024889468,337.702312645599,158.71331963303683,420.7364628944937,True,939
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,119,1929,1045,1928,1.0019759164838562,-82.21823644045783,337.7015649414927,159.82704377095683,419.9198013819505,True,939
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,120,1928,1046,1927,1.001974479226501,-80.93562873112086,337.9928168496735,160.94077504739954,418.92844558079435,True,940
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,121,1927,1046,1926,1.001974479226501,-80.13214252540502,337.99206836973923,162.05443325701688,418.12421089514424,True,941
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,122,1926,1046,1925,1.001974479226501,-79.3333341085483,337.95284535347236,163.1680664653685,417.28617946202064,True,941
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,123,1925,1046,1924,1.001974479226501,-78.53920086057165,337.9520960960985,164.28164860832916,416.49129695667017,True,941
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,124,1924,1046,1923,1.001974479226501,-77.74974007737676,337.95134644939895,165.39523394608494,415.7010865267757,True,941
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,125,1923,1046,1922,1.001974479226501,-76.96494896997017,337.95059641296876,166.50876885513344,414.91554538293894,True,942
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,126,1922,1046,1921,1.001974479226501,-76.1848246636854,337.94984598640264,167.6222769910677,414.134670650088,True,942
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,127,1921,1046,1920,1.001974479226501,-75.40936419740052,337.9490951692944,168.74219877134007,413.35845936669494,True,942
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,128,1920,1046,1919,1.001974479226501,-74.63856452275229,337.9483439612374,169.92266512140822,412.5869084839897,True,942
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,129,1919,1046,1918,1.001974479226501,-73.87242250334766,337.94759236182426,171.03600253882865,411.8200148651719,True,943
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,130,1918,1047,1917,1.0019730442870705,-72.67207807449549,338.23884037064704,172.14932367054723,410.91091844514256,True,944
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,131,1917,1047,1916,1.0019730442870705,-71.91823631540518,338.2380879872971,173.26264264193,410.1563243027023,True,944
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,132,1916,1047,1915,1.0019730442870705,-71.16903672203928,338.2373352113651,174.37589784008793,409.4063719334044,True,944
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,133,1915,1047,1914,1.0019730442870705,-70.42447574605404,338.2365820424412,175.48911626370523,408.66105778849527,True,944
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,134,1914,1047,1913,1.0019730442870705,-69.68454974675412,338.23582848011495,176.60233665971353,407.92037822686905,True,945
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,135,1913,1047,1912,1.0019730442870705,-68.94925499028558,338.235074523975,177.71551318381495,407.1843295142606,True,945
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,136,1912,1047,1911,1.0019730442870705,-68.21858764882623,338.23432017360966,178.83476151404648,406.4529078224359,True,945
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,137,1911,1047,1910,1.0019730442870705,-67.49254379977303,338.23356542860637,179.94785349732945,405.7261092283794,True,945
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,138,1910,1047,1909,1.0019730442870705,-66.77111942492773,338.232810288552,181.06092190272568,405.00392971347975,True,946
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,139,1909,1048,1908,1.0019716116597392,-65.64433617775846,338.52405475303283,182.17404442595966,404.1683909307913,True,947
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,140,1908,1048,1907,1.0019716116597392,-64.9350735972574,338.5232988216344,183.28709636420757,403.4583724188918,True,947
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,141,1907,1048,1906,1.0019716116597392,-64.23041180890867,338.52254249394167,184.40008572045312,402.75295430285036,True,947
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,142,1906,1048,1905,1.0019716116597392,-63.53034634903341,338.52178576953884,185.5130164280079,402.0521321185722,True,948
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,143,1905,1048,1904,1.0019716116597392,-62.83487265392356,338.5210286480096,186.62592594463695,401.35590130193316,True,948
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,144,1904,1048,1903,1.0019716116597392,-62.14398605901418,338.4807427647502,187.738813031392,400.62472882376437,True,948
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,145,1903,1048,1902,1.0019716116597392,-61.45768179805467,338.47998484771625,188.85166938879343,399.93766664577095,True,948
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,146,1902,1048,1901,1.0019716116597392,-60.77595500227797,338.47922653230285,189.97033445303845,399.2551815345808,True,949
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,147,1901,1048,1900,1.0019716116597392,-60.09880069956874,338.4784678180908,191.0831721887032,398.57726851765955,True,949
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,148,1900,1049,1899,1.0019701813387012,-59.044490767927066,338.7697087046606,192.19603874512848,397.8141994725877,True,950
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,149,1899,1049,1898,1.0019701813387012,-58.379337152531704,338.7689491915918,193.30880710699876,397.1482863441235,True,950
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,150,1898,1049,1897,1.0019701813387012,-57.71873391085175,338.7681892784634,194.42158903871166,396.4869231893152,True,950
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,151,1897,1049,1896,1.0019701813387012,-57.06267559120199,338.76742896485376,195.53431599414364,395.83010455605574,True,951
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,152,1896,1049,1895,1.0019701813387012,-56.41115663405869,338.76666825034056,196.64701930645847,395.17782488439923,True,951
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,153,1895,1049,1894,1.0019701813387012,-55.764171371222076,338.7659071345007,197.7596777945483,394.53007850572277,True,951
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,154,1894,1049,1893,1.0019701813387012,-55.121714024979994,338.7651456169107,198.8723342100272,393.8868596418907,True,951
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,155,1893,1050,1892,1.001968753318171,-54.1240046912651,339.056383697146,199.99054468733803,393.1803883884111,True,953
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,1024,156,1892,1050,1891,1.001968753318171,-53.49340119513136,339.05562137478165,201.10314731684096,392.549022569913,True,953
